ICRF Designation,IERS Des.,Inf.,RA,Dec,dRA,dDec,Corr.,Mean,First,Last,Nbs,Nbd,Nbr
ICRF,J220921.4+515801,2207+517,332.339529,51.967176,0.00001485,0.0001541,0.4190,56258.0,49577.0,58204.3,5,352,0
ICRF,J220945.3+355601,2207+356,332.438893,35.933647,0.00000771,0.0001572,-0.3369,56805.3,50242.8,58137.6,6,307,0
ICRF,J221006.0+085729,2207+087,332.525209,8.958211,0.00001248,0.0003442,0.1508,57155.2,54112.8,57951.4,3,204,0
ICRF,J221051.6+201324,2208+199,332.715219,20.223349,0.00000521,0.0001456,-0.1092,57191.0,53561.9,57771.0,4,255,0
ICRF,J221124.0-132809,2208-137,332.850414,-13.469368,0.00000348,0.0000687,-0.0736,56035.1,50576.2,58031.7,81,1612,0
ICRF,J221150.5-370704,2208-373,332.960526,-37.118050,0.00002023,0.0006432,-0.4684,57314.6,53153.2,58159.9,4,124,0
ICRF,J221153.8+184149,2209+184,332.974537,18.697184,0.00000611,0.0001683,-0.1490,56994.7,53573.0,58159.9,4,330,0
ICRF,J221201.5+081916,2209+080,333.006622,8.321252,0.00000601,0.0001874,-0.1512,57057.4,53523.9,57971.2,3,227,0
ICRF,J221205.9+235540,2209+236,333.024860,23.927929,0.00000224,0.0000310,0.0420,55552.4,48194.7,58204.3,491,30568,0
ICRF,J221207.9+330834,2209+328,333.033239,33.142922,0.00001265,0.0002267,-0.1138,56719.4,50219.8,58137.6,4,334,0
ICRF,J221220.0-103737,2209-108,333.083730,-10.627163,0.00005166,0.0003710,-0.0051,57974.7,57974.7,57974.7,1,38,0
ICRF,J221220.7-251828,2209-255,333.086319,-25.307908,0.00002265,0.0007115,0.0957,57467.2,56809.7,58036.5,3,122,0
ICRF,J221237.9+015251,2210+016,333.158223,1.880886,0.00003661,0.0006541,0.1202,57463.7,52409.7,57971.2,3,58,0
ICRF,J221239.1+275938,2210+277,333.162930,27.994014,0.00001115,0.0002478,-0.0342,57246.7,54112.8,57771.0,3,213,0
ICRF,J221250.8+064608,2210+065,333.211830,6.769095,0.00000564,0.0001733,-0.1370,54719.5,49914.7,57971.2,4,365,0
ICRF,J221302.4-252930,2210-257,333.260408,-25.491689,0.00000617,0.0001161,-0.1252,51850.6,46875.8,55810.6,38,532,0
ICRF,J221310.2+362355,2210+361,333.292593,36.398662,0.00001386,0.0002356,-0.3508,57517.9,53561.9,58137.6,4,284,0
ICRF,J221318.1+291013,2211+289,333.325727,29.170309,0.00082362,0.0111759,-0.8454,57967.7,57967.7,57967.7,1,4,0
ICRF,J221405.6+373909,2211+374,333.523729,37.652555,0.00001502,0.0002117,-0.1638,58144.4,58144.4,58144.4,1,97,0
ICRF,J221408.8+071142,2211+069,333.536923,7.195109,0.00000578,0.0001807,-0.2183,55950.3,49914.7,57971.2,3,286,0
ICRF,J221426.5-125742,2211-132,333.610764,-12.961800,0.00003929,0.0003187,0.0686,57974.7,57974.7,57974.7,1,48,0
ICRF,J221438.5-383545,2211-388,333.660706,-38.595835,0.00003666,0.0009696,0.2412,55242.4,48766.9,58159.9,10,101,0
ICRF,J221446.4-252116,2211-256,333.693343,-25.354465,0.00001904,0.0006378,-0.3943,56892.5,53573.0,57944.2,3,121,0
ICRF,J221516.0-294423,2212-299,333.816811,-29.739814,0.00000844,0.0003000,0.2181,56493.3,50688.3,58016.7,6,148,0
ICRF,J221620.0+351814,2214+350,334.083375,35.303939,0.00000251,0.0000312,-0.0255,56500.3,49750.8,58205.8,562,30020,0
ICRF,J221642.7+310235,2214+307,334.177960,31.043157,0.00000721,0.0001231,-0.1226,56548.6,50219.8,58144.4,4,361,0
ICRF,J221700.8+242145,2214+241,334.253422,24.362766,0.00000554,0.0001381,-0.1479,54993.3,50219.8,57771.0,4,227,0
ICRF,J221702.1-190203,2214-192,334.259024,-19.034396,0.00001012,0.0003459,-0.1597,56284.2,53134.5,57771.0,3,205,0
ICRF,J221717.5+315649,2215+316,334.323235,31.947221,0.00000649,0.0001300,-0.0329,56082.5,50219.8,58144.4,4,360,0
ICRF,J221748.2+022010,2215+020,334.450991,2.336309,0.00000510,0.0001137,-0.1155,55463.0,49914.7,58179.8,23,521,0
ICRF,J221806.6+005223,2215+006,334.527821,0.873228,0.00001120,0.0003433,0.0258,57781.2,57428.7,57978.6,2,181,0
ICRF,J221810.9+152035,2215+150,334.545475,15.343255,0.00000215,0.0000317,-0.0372,57052.2,53560.8,58204.7,177,14267,0
ICRF,J221819.0-503841,2215-508,334.579271,-50.644926,0.00049850,0.0020648,-0.0097,53029.7,52887.6,53138.8,4,19,0
ICRF,J221836.6-002853,2216-007,334.652833,0.481383,0.00020455,0.0041044,-0.8621,57725.7,56267.8,58023.3,4,33,0
ICRF,J221852.0-033536,2216-038,334.716824,-3.593578,0.00000228,0.0000433,0.1014,48484.2,44773.8,56921.1,509,11051,0
ICRF,J221914.0+180635,2216+178,334.808719,18.109884,0.00000517,0.0001412,-0.0849,54549.3,50085.5,58159.9,22,392,0
ICRF,J221935.3-271903,2216-275,334.897168,-27.317582,0.00001701,0.0005221,0.2102,57011.3,54088.1,57951.4,3,146,0
ICRF,J221938.5+214112,2217+214,334.910507,21.686822,0.00001259,0.0003493,0.0204,56449.8,53573.0,57771.0,3,179,0
ICRF,J221944.1+212053,2217+210,334.934064,21.348107,0.00000979,0.0002481,-0.1201,57472.0,53561.9,57804.9,3,212,0
ICRF,J221947.2-005132,2217-011,334.947010,0.859043,0.00000836,0.0002757,-0.3291,56889.9,54112.8,57875.7,3,249,0
ICRF,J221949.7+261327,2217+259,334.957255,26.224429,0.00000969,0.0002582,-0.1705,56796.4,50219.8,57804.9,3,212,0
ICRF,J222208.5-334556,2219-340,335.535743,-33.765781,0.00074205,0.0194102,0.3854,57862.7,57099.3,58159.9,4,15,0
ICRF,J222245.1+134454,2220+134,335.688180,13.748458,0.00000616,0.0001801,-0.1634,56924.6,53560.8,58159.9,4,323,0
ICRF,J222252.9+121349,2220+119,335.720788,12.230502,0.00000540,0.0001493,-0.2597,56064.2,49914.7,58159.9,4,338,0
ICRF,J222256.0-114426,2220-119,335.733354,-11.740660,0.00000926,0.0003370,-0.0406,57349.8,53503.7,57771.0,3,157,0
ICRF,J222305.9-345547,2220-351,335.774711,-34.929772,0.00000397,0.0001009,0.1204,57356.5,53223.4,58159.9,82,1586,0
ICRF,J222318.0+624933,2221+625,335.825403,62.826057,0.00004645,0.0003735,-0.0303,56606.7,52940.7,57901.9,4,120,0
ICRF,J222321.6-313702,2220-318,335.840132,-31.617252,0.00000971,0.0002778,0.1173,56756.9,54853.7,58204.3,6,212,0
ICRF,J222341.1-160705,2220-163,335.921553,-16.118104,0.00001391,0.0004618,-0.2244,57517.3,57047.0,57771.0,2,157,0
ICRF,J222407.9-112621,2221-116,336.033178,-11.439196,0.00001278,0.0003934,0.0979,52668.5,50576.2,57804.9,3,128,0
ICRF,J222437.0+601615,2222+600,336.154269,60.270999,0.00020483,0.0017746,-0.0700,57119.3,52409.7,58023.3,4,44,0
ICRF,J222443.9-383133,2221-387,336.183172,-38.525842,0.00001947,0.0006217,-0.3866,56972.8,55168.8,58204.3,4,139,0
ICRF,J222538.0+211806,2223+210,336.408530,21.301782,0.00000503,0.0001042,-0.0471,52712.3,50085.5,57804.9,5,365,0
ICRF,J222543.7-111340,2223-114,336.432160,-11.227972,0.00001021,0.0003500,-0.0982,53666.7,50576.2,57373.7,5,177,0
ICRF,J222547.2-045701,2223-052,336.446914,-4.950386,0.00000203,0.0000307,-0.0115,55275.9,44773.8,58205.8,1512,83307,0
ICRF,J222646.5+005211,2224+006,336.693904,0.869814,0.00000524,0.0001586,-0.1881,54492.2,49914.7,57978.6,4,400,0
ICRF,J222705.2+035557,2224+036,336.771793,3.932576,0.00001741,0.0004764,-0.5449,58003.7,58003.7,58003.7,1,71,0
ICRF,J222721.6+773319,2226+772,336.840094,77.555343,0.00007535,0.0002641,0.1315,57699.6,53153.2,58137.6,4,316,0
ICRF,J222801.5+250303,2225+247,337.006424,25.050845,0.00001214,0.0002605,-0.1327,57038.1,55966.8,57804.9,2,175,0
ICRF,J222850.4+441908,2226+440,337.210264,44.319012,0.00001302,0.0001578,-0.0244,57119.8,50306.3,58144.4,4,306,0
ICRF,J222852.6-075346,2226-081,337.219198,-7.896289,0.00000634,0.0002086,-0.2345,57520.9,53573.0,57901.9,3,208,0
ICRF,J222900.1-691030,2225-694,337.250736,-69.175076,0.00003388,0.0003985,0.6430,58030.7,58030.7,58030.7,1,29,0
ICRF,J222918.5-790708,2224-793,337.327250,-79.119034,0.00012837,0.0005236,0.7059,58010.7,58010.7,58010.7,1,6,0
ICRF,J222940.0-083254,2227-088,337.417018,-8.548454,0.00000207,0.0000309,-0.0070,57044.5,45466.3,58193.8,560,40537,0
ICRF,J222951.8+011456,2227+009,337.465841,1.249090,0.00000782,0.0002286,-0.0978,56843.9,53126.1,57978.6,3,231,0
ICRF,J223010.3-631043,2226-634,337.543074,-63.178693,0.00085206,0.0041634,-0.1047,56524.7,56524.7,56524.7,1,3,0
ICRF,J223015.3-132542,2227-136,337.563775,-13.428584,0.00000532,0.0001670,-0.1759,56882.1,53560.8,57804.9,3,217,0
ICRF,J223036.4+694628,2229+695,337.651957,69.774466,0.00000587,0.0000304,0.0161,56569.5,47459.8,58193.8,689,96870,0
ICRF,J223040.2-394252,2227-399,337.667827,-39.714463,0.00000932,0.0002178,0.0843,55463.5,48162.4,57982.7,14,233,0
ICRF,J223056.4-441629,2227-445,337.735179,-44.274970,0.00001518,0.0004931,-0.1936,56605.1,55371.8,58036.5,3,79,0
ICRF,J223139.6-142222,2228-146,337.915109,-14.373048,0.00000709,0.0002512,-0.1502,56709.2,53561.9,57804.9,3,209,0
ICRF,J223158.2-094359,2229-099,337.992654,-9.733293,0.00001935,0.0006904,-0.1188,57935.6,57901.9,58048.6,2,161,0
ICRF,J223222.5-165901,2229-172,338.094019,-16.983859,0.00000918,0.0002023,-0.0206,55042.6,50632.3,57912.7,7,189,0
ICRF,J223236.4+114350,2230+114,338.151704,11.730807,0.00000223,0.0000375,-0.0267,54567.3,45997.8,58177.7,329,9867,0
ICRF,J223332.4+424539,2231+425,338.385027,42.761090,0.00000910,0.0001235,-0.0838,56904.2,50242.8,58144.4,4,325,0
ICRF,J223358.4+100852,2231+098,338.493543,10.147810,0.00000562,0.0001500,-0.0323,57262.1,49914.7,58204.3,4,329,0
ICRF,J223457.4-205503,2232-211,338.739335,-20.917566,0.00000760,0.0002332,-0.2864,55514.6,50632.3,57951.4,4,210,0
ICRF,J223513.2-483558,2232-488,338.805152,-48.599665,0.00000344,0.0000360,0.1777,56912.6,48162.4,58050.7,211,10850,0
ICRF,J223555.4+341836,2233+340,338.980869,34.310270,0.00002267,0.0003509,-0.2160,57773.9,57099.3,58144.4,4,258,0
ICRF,J223556.1-182612,2233-186,338.984043,-18.436821,0.00001307,0.0004093,-0.1971,57089.1,54088.1,57809.9,3,141,0
ICRF,J223609.5-170621,2233-173,339.039678,-17.106104,0.00000558,0.0001742,-0.1334,55673.7,50632.3,57809.9,3,271,0
ICRF,J223622.4+282857,2234+282,339.093629,28.482615,0.00000231,0.0000309,0.1169,50930.8,45725.8,58177.7,2476,91534,0
ICRF,J223626.2-230926,2233-234,339.109328,-23.157388,0.00000604,0.0001914,-0.2395,56606.2,53573.0,57952.7,5,361,0
ICRF,J223634.0-143322,2233-148,339.142030,-14.556164,0.00000488,0.0001124,-0.2806,53185.1,47176.5,58037.7,41,452,0
ICRF,J223638.5+732252,2235+731,339.160821,73.381295,0.00001260,0.0000556,0.2620,53218.5,49827.5,58137.6,116,1286,0
ICRF,J223704.2+421648,2234+420,339.267540,42.280073,0.00000956,0.0001418,-0.1525,57123.7,54112.8,58144.4,4,339,0
ICRF,J223718.3-250632,2234-253,339.326481,-25.109033,0.00001327,0.0004483,0.4123,57054.2,53560.8,57951.4,3,148,0
ICRF,J223810.3+072413,2235+071,339.543315,7.403885,0.00000822,0.0002234,0.1132,56351.8,53561.9,57978.6,3,260,0
ICRF,J223812.8+274952,2235+275,339.553640,27.831326,0.00000840,0.0001687,-0.1507,56683.0,53573.0,57809.9,3,303,0
ICRF,J223815.0+680459,2236+678,339.562622,68.083267,0.00002519,0.0001292,-0.1064,56891.6,54088.1,57905.2,8,494,0
ICRF,J223834.6+124250,2236+124,339.644187,12.714106,0.00000548,0.0001434,-0.1358,56207.4,50085.5,58204.3,5,437,0
ICRF,J223912.0-570100,2236-572,339.800316,-57.016900,0.00000499,0.0000497,0.1180,56836.5,53223.4,58024.8,60,1413,0
ICRF,J223923.7-215315,2236-221,339.848820,-21.887622,0.00001610,0.0005652,0.2018,56951.5,53560.8,57971.2,3,152,0
ICRF,J223931.9+122224,2237+121,339.883183,12.373449,0.00001024,0.0003105,0.0964,57871.6,57219.8,58204.3,3,308,0
ICRF,J224013.4-083628,2237-088,340.055869,-8.607986,0.00002524,0.0003998,0.0994,57955.0,57925.7,57974.7,2,72,0
ICRF,J224019.8+513311,2238+512,340.082827,51.553276,0.00001503,0.0001862,-0.2115,54055.5,49577.0,57804.9,3,193,0
ICRF,J224025.1-104421,2237-110,340.104858,-10.739428,0.00002805,0.0002732,0.1791,57974.7,57974.7,57974.7,1,70,0
ICRF,J224107.2+412011,2238+410,340.280022,41.336560,0.00000775,0.0001114,-0.0845,56604.4,50242.8,58144.4,5,395,0
ICRF,J224148.3-355947,2238-362,340.451298,-35.996606,0.00001136,0.0003880,-0.2849,56956.9,54943.7,58036.5,3,145,0
ICRF,J224149.7+095352,2239+096,340.457155,9.897901,0.00000303,0.0000405,0.0753,56815.6,49914.7,58165.8,39,2175,0
ICRF,J224215.1+295543,2239+296,340.563130,29.928644,0.00000823,0.0001717,-0.0926,57572.2,57099.3,57809.9,2,287,0
ICRF,J224243.6+822447,2242+821,340.681828,82.413059,0.00021055,0.0004369,-0.0745,57998.7,57978.6,58048.6,2,157,0
ICRF,J224307.8-625057,2239-631,340.782664,-62.849256,0.00003604,0.0003843,0.3000,53843.7,53223.4,55420.7,10,34,0
ICRF,J224308.7-060902,2240-064,340.786503,-6.150713,0.00001088,0.0003766,-0.2704,57400.4,56463.8,57901.9,2,195,0
ICRF,J224326.4-254430,2240-260,340.860037,-25.741858,0.00000644,0.0001899,-0.3295,54896.1,50632.3,57971.2,4,274,0
ICRF,J224412.7+405713,2241+406,341.053046,40.953783,0.00000614,0.0000840,-0.1213,57021.5,50242.8,58159.9,4,333,0
ICRF,J224435.1+260020,2242+257,341.146447,26.005750,0.00001043,0.0001940,-0.1495,57020.9,53573.0,57809.9,3,220,0
ICRF,J224528.2+032408,2242+031,341.367853,3.402462,0.00000708,0.0002153,-0.1484,53892.7,49914.7,58015.8,3,249,0
ICRF,J224549.0-075519,2243-081,341.454182,-7.922051,0.00000890,0.0003125,-0.1414,56640.2,53560.8,57901.9,3,202,0
ICRF,J224553.6+050056,2243+047,341.473559,5.015823,0.00000321,0.0000772,-0.0116,55415.3,49914.7,57948.8,67,1442,0
ICRF,J224616.7-560745,2243-563,341.569969,-56.129446,0.00003355,0.0007597,-0.1004,58002.9,57988.7,58010.7,2,14,0
ICRF,J224618.2-120651,2243-123,341.575967,-12.114244,0.00000211,0.0000335,-0.0018,53123.7,44773.8,58200.8,1295,23811,0
ICRF,J224703.9-365746,2244-372,341.766322,-36.962862,0.00000386,0.0000648,-0.1218,56421.2,52676.7,58204.3,83,1251,0
ICRF,J224730.1+000006,2244-002,341.875817,0.001795,0.00000541,0.0001786,-0.2862,54685.4,50576.2,58015.8,3,215,0
ICRF,J224751.8+472307,2245+471,341.965904,47.385491,0.00001229,0.0001721,-0.0937,57569.1,53134.5,58159.9,4,302,0
ICRF,J224752.1-085022,2245-091,341.967472,-8.839466,0.00000999,0.0003556,0.0432,57378.6,53561.9,57905.2,4,170,0
ICRF,J224752.6-123719,2245-128,341.969338,-12.622145,0.00000437,0.0001285,-0.1212,56746.6,50576.2,57809.9,4,335,0
ICRF,J224758.6+031042,2245+029,341.994509,3.178431,0.00000663,0.0002071,-0.2032,53922.0,49914.7,58015.8,3,253,0
ICRF,J224800.0-054118,2245-059,342.000336,-5.688394,0.00001091,0.0003915,-0.4356,55527.9,50576.2,57905.2,4,213,0
ICRF,J224837.9+371812,2246+370,342.157960,37.303462,0.00000887,0.0001574,-0.2838,55929.7,50242.8,58159.9,4,227,0
ICRF,J224838.6-323552,2245-328,342.161191,-32.597830,0.00000345,0.0000580,-0.1037,56418.5,47394.1,58204.3,97,2039,0
ICRF,J224900.5+210702,2246+208,342.252361,21.117454,0.00000530,0.0001330,0.0881,53627.2,50085.5,57809.9,5,327,0
ICRF,J224919.0-303912,2246-309,342.329341,-30.653509,0.00001161,0.0003373,-0.4649,56499.5,53126.1,57872.7,3,173,0
ICRF,J224944.9+133109,2247+132,342.437280,13.519299,0.00001342,0.0002407,0.0819,57183.5,50085.5,58204.3,5,263,0
ICRF,J224954.5+113630,2247+113,342.477442,11.608568,0.00000741,0.0001893,0.0718,57138.9,52409.7,57809.9,3,268,0
ICRF,J224959.6-125116,2247-131,342.498385,-12.854673,0.00000791,0.0002542,-0.3053,56503.6,50576.2,57809.9,3,248,0
ICRF,J225042.8+555014,2248+555,342.678546,55.837384,0.00001304,0.0001395,-0.1337,54269.3,49577.0,57804.9,4,331,0
ICRF,J225044.4-280639,2247-283,342.685385,-28.110925,0.00000582,0.0001841,-0.2369,56459.0,54088.1,57971.2,3,241,0
ICRF,J225159.7+403058,2249+402,342.999047,40.516157,0.00001572,0.0002557,-0.2228,57715.5,57047.0,58159.9,3,284,0
ICRF,J225228.6-204731,2249-210,343.119502,-20.792094,0.00000822,0.0002617,-0.3149,56931.1,53560.8,57971.2,3,204,0
ICRF,J225248.1+704315,2251+704,343.200668,70.721062,0.00003395,0.0001241,0.1430,57423.9,49827.5,58144.4,4,344,0
ICRF,J225253.3-275136,2250-281,343.222299,-27.860170,0.00003303,0.0010939,-0.4062,57498.7,56875.5,58048.6,3,113,0
ICRF,J225307.3+194234,2250+190,343.280705,19.709619,0.00000242,0.0000404,-0.0797,55127.7,50085.5,58205.8,189,6838,0
ICRF,J225312.4+323604,2250+323,343.302083,32.601202,0.00000954,0.0001656,-0.2895,56992.3,53561.9,58159.9,4,286,0
ICRF,J225321.1+023613,2250+023,343.337936,2.603623,0.00001533,0.0005678,-0.1643,56916.0,53560.8,58015.8,3,90,0
ICRF,J225326.5+010543,2250+008,343.360756,1.095463,0.00000842,0.0002438,-0.0279,57203.8,56809.7,57776.0,2,152,0
ICRF,J225357.7+160853,2251+158,343.490616,16.148211,0.00000227,0.0000357,-0.0546,47858.1,44090.5,58162.7,1236,37263,0
ICRF,J225404.4+005420,2251+006,343.518359,0.905821,0.00000628,0.0001712,-0.0867,55468.9,49914.7,57776.0,3,247,0
ICRF,J225409.3+244523,2251+244,343.538925,24.756506,0.00000635,0.0001652,-0.1276,55808.7,50219.8,57836.8,3,278,0
ICRF,J225410.4+113638,2251+113,343.543423,11.610764,0.00003484,0.0008528,-0.5735,57891.1,57785.7,58036.5,2,100,0
ICRF,J225421.0+134148,2251+134,343.587568,13.696854,0.00000481,0.0001298,-0.1815,56374.7,53134.5,57836.8,3,298,0
ICRF,J225425.2+620938,2252+618,343.605386,62.160756,0.00016909,0.0010585,0.1745,57187.9,52409.7,58023.3,4,77,0
ICRF,J225504.2-084404,2252-090,343.767666,-8.734450,0.00000529,0.0001009,-0.2412,51998.6,47394.1,55545.7,49,665,0
ICRF,J225536.7+420252,2253+417,343.902949,42.047926,0.00000386,0.0000530,-0.0508,52351.0,47005.8,57770.7,68,1467,0
ICRF,J225600.1-273556,2253-278,344.000649,-27.598922,0.00000942,0.0003040,0.0529,55416.2,50632.3,57978.6,4,196,0
ICRF,J225610.6+230145,2253+227,344.044480,23.029217,0.00001681,0.0003780,-0.2870,57057.1,54112.8,57836.8,3,187,0
ICRF,J225641.2-201140,2254-204,344.171699,-20.194586,0.00000604,0.0001906,-0.2366,54723.1,50632.3,57978.6,4,269,0
ICRF,J225710.6-362743,2254-367,344.294195,-36.462221,0.00003036,0.0008010,-0.5507,56229.0,52306.7,57872.7,5,63,0
ICRF,J225717.3+074312,2254+074,344.322096,7.720084,0.00000233,0.0000350,0.0954,56524.2,47011.4,58200.8,159,6320,0
ICRF,J225717.5+024317,2254+024,344.323180,2.721531,0.00000376,0.0000791,-0.2732,52685.3,47394.1,57863.7,51,787,0
ICRF,J225722.0+572030,2255+570,344.341857,57.341724,0.00001668,0.0001474,0.0698,57202.3,52409.7,57809.9,3,212,0
ICRF,J225722.0+415416,2255+416,344.341970,41.904591,0.00001542,0.0003490,-0.3119,56550.1,50242.8,58159.9,4,252,0
ICRF,J225805.9-275821,2255-282,344.524845,-27.972571,0.00000233,0.0000317,0.2958,54459.8,46875.8,58205.8,2701,49614,0
ICRF,J225857.7+020342,2256+017,344.740636,2.061746,0.00000921,0.0002578,-0.4481,56727.6,49914.7,58137.6,4,271,0
ICRF,J225857.9+571906,2256+570,344.741422,57.318462,0.00001792,0.0001518,0.1976,56476.3,53126.1,57809.9,3,260,0
ICRF,J225900.6-081103,2256-084,344.752870,-8.184179,0.00001013,0.0003647,-0.4194,56481.4,53573.0,57905.2,3,258,0
ICRF,J225929.9-292043,2256-296,344.874723,-29.345500,0.00001350,0.0004302,0.2685,55676.2,52409.7,57978.6,3,168,0
ICRF,J230018.3+103754,2257+103,345.076302,10.631690,0.00000821,0.0002459,-0.3034,56596.8,53560.8,57836.8,3,274,0
ICRF,J230025.5-264422,2257-270,345.106253,-26.739661,0.00001441,0.0005050,0.3011,54622.2,50632.3,58015.8,4,172,0
ICRF,J230040.8+033710,2258+033,345.170357,3.619678,0.00000623,0.0001649,-0.0959,56107.6,49914.7,58137.6,4,326,0
ICRF,J230042.9+165514,2258+166,345.179130,16.920664,0.00000701,0.0001484,-0.0547,54743.0,52409.7,56809.7,4,181,0
ICRF,J230107.9-015804,2258-022,345.283244,-1.967940,0.00000544,0.0001807,-0.1313,55039.3,50576.2,57905.2,3,241,0
ICRF,J230126.6+570625,2259+568,345.360945,57.107085,0.00001702,0.0001511,0.1294,57006.6,49827.5,57809.9,3,192,0
ICRF,J230127.7+372649,2259+371,345.365572,37.447012,0.00000708,0.0001203,-0.2570,56554.0,50242.8,58159.9,4,281,0
ICRF,J230153.4+060912,2259+058,345.472755,6.153561,0.00000575,0.0001646,-0.4066,55915.7,49914.7,58137.6,5,441,0
ICRF,J230223.8-371806,2259-375,345.599534,-37.301898,0.00017127,0.0048232,0.1104,56725.6,48162.4,58023.3,7,42,0
ICRF,J230241.3+640552,2300+638,345.672146,64.098014,0.00001733,0.0001417,0.1059,55715.0,49827.5,57905.2,5,332,0
ICRF,J230259.5-145301,2300-151,345.748068,-14.883838,0.00001721,0.0005637,-0.1806,57248.9,56809.7,57836.8,2,152,0
ICRF,J230302.9-184125,2300-189,345.762400,-18.690506,0.00000529,0.0001633,-0.1558,56091.2,50632.3,58137.6,5,353,0
ICRF,J230304.0+385348,2300+386,345.766941,38.896768,0.00001191,0.0002190,-0.3834,56525.5,50242.8,58159.9,4,273,0
ICRF,J230305.8-303011,2300-307,345.774253,-30.503187,0.00001763,0.0005407,-0.3450,56439.6,48110.9,57872.7,5,101,0
ICRF,J230309.9+143141,2300+142,345.791470,14.528154,0.00001010,0.0002764,0.0164,56813.7,54112.8,57836.8,3,246,0
ICRF,J230321.6+344648,2300+345,345.840111,34.780132,0.00001901,0.0003228,0.2933,58023.8,57723.8,58204.3,3,213,0
ICRF,J230343.5-680737,2300-683,345.931519,-68.127068,0.00000664,0.0000407,-0.1070,56314.2,49650.8,58030.7,283,2795,0
ICRF,J230357.9-100219,2301-103,345.991331,-10.038671,0.00001465,0.0005350,-0.0240,57357.9,53561.9,58137.6,5,260,0
ICRF,J230428.2+062008,2301+060,346.117880,6.335641,0.00000691,0.0001963,-0.2259,56305.0,49914.7,58137.6,6,336,0
ICRF,J230436.4+233107,2302+232,346.151818,23.518781,0.00000456,0.0001029,-0.3290,55218.6,50085.5,58122.7,33,574,0
ICRF,J230517.5+824249,2304+824,346.323082,82.713654,0.00006656,0.0001590,-0.1678,57257.5,53560.8,57978.6,3,225,0
ICRF,J230601.2+083715,2303+083,346.505299,8.620942,0.00001349,0.0003735,-0.0072,57461.8,56809.7,58144.4,3,202,0
ICRF,J230615.3-045948,2303-052,346.563821,-4.996746,0.00000668,0.0002160,-0.3181,55204.7,50576.2,57915.1,3,239,0
ICRF,J230700.9+380242,2304+377,346.754145,38.045065,0.00004625,0.0004500,-0.0593,57296.3,50242.8,58204.3,5,129,0
ICRF,J230715.9+323031,2304+322,346.816302,32.508871,0.00000762,0.0001159,-0.1343,56105.9,50219.8,58204.3,4,342,0
ICRF,J230734.0+145017,2305+145,346.891674,14.838326,0.00001020,0.0003659,-0.0779,57124.6,50085.5,57836.8,3,207,0
ICRF,J230738.6-224752,2304-230,346.911062,-22.798054,0.00000968,0.0003143,0.3856,54386.4,50632.3,58015.8,4,175,0
ICRF,J230745.6+190120,2305+187,346.940110,19.022361,0.00003042,0.0008384,-0.5632,57860.8,57219.8,58036.5,3,152,0
ICRF,J230811.6+200842,2305+198,347.048485,20.145054,0.00000722,0.0001763,-0.0424,56065.1,50085.5,57836.8,4,252,0
ICRF,J230844.1+094626,2306+095,347.184048,9.773920,0.00000475,0.0001300,-0.2192,56959.3,53126.1,58144.4,4,331,0
ICRF,J230914.3-305912,2306-312,347.309714,-30.986829,0.00000755,0.0001797,-0.1823,55981.1,53126.1,58036.7,21,214,0
ICRF,J230917.1-045840,2306-052,347.321530,-4.977910,0.00001325,0.0005125,-0.6165,57975.4,57660.7,58048.6,3,137,0
ICRF,J230926.6+682010,2307+680,347.361108,68.336321,0.00002348,0.0001208,-0.2140,56637.6,49827.5,57915.1,3,257,0
ICRF,J231028.5+105530,2307+106,347.618824,10.925194,0.00000250,0.0000418,-0.0454,55880.9,49914.7,58197.7,172,4543,0
ICRF,J231035.8+885725,2318+886,347.649411,88.957212,0.00211246,0.0005025,0.1785,58015.8,58015.8,58015.8,1,76,0
ICRF,J231101.2+020505,2308+018,347.755387,2.084813,0.00002519,0.0008621,-0.6223,58144.4,58144.4,58144.4,1,67,0
ICRF,J231105.3+342510,2308+341,347.772203,34.419696,0.00000493,0.0000922,-0.1247,56595.6,52409.7,58204.3,4,345,0
